"Experiment_ID","IL_name","IL_head_name","IL_SMILES","Experiment_value"
"JW_2024","RM_branched_ester_M17_R20","RM_branched_ester_M17","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(C(CCCCCC)CCCC)=O)=O)CCN1CCOCC1)OCCCCCCCC/C=C\CC(CCCCCC)OC(C(CCCCCC)CCCC)=O",-0.871978659
"JW_2024","RM_branched_ester_M17_R20","RM_branched_ester_M17","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(C(CCCCCC)CCCC)=O)=O)CCN1CCOCC1)OCCCCCCCC/C=C\CC(CCCCCC)OC(C(CCCCCC)CCCC)=O",-0.701076044
"JW_2024","RM_branched_ester_M17_R20","RM_branched_ester_M17","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(C(CCCCCC)CCCC)=O)=O)CCN1CCOCC1)OCCCCCCCC/C=C\CC(CCCCCC)OC(C(CCCCCC)CCCC)=O",-1.492624997
"JW_2024","RM_branched_ester_M17_R20","RM_branched_ester_M17","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(C(CCCCCC)CCCC)=O)=O)CCN1CCOCC1)OCCCCCCCC/C=C\CC(CCCCCC)OC(C(CCCCCC)CCCC)=O",-1.069865897
"JW_2024","RM_branched_ester_M17_R20","RM_branched_ester_M17","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(C(CCCCCC)CCCC)=O)=O)CCN1CCOCC1)OCCCCCCCC/C=C\CC(CCCCCC)OC(C(CCCCCC)CCCC)=O",0.090472909
"JW_2024","RM_branched_ester_M17_R21","RM_branched_ester_M17","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCC1CCCCC1)=O)=O)CCN2CCOCC2)OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCC3CCCCC3)=O",-1.258758261
"JW_2024","RM_branched_ester_M17_R21","RM_branched_ester_M17","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCC1CCCCC1)=O)=O)CCN2CCOCC2)OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCC3CCCCC3)=O",-0.77303504
"JW_2024","RM_branched_ester_M17_R21","RM_branched_ester_M17","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCC1CCCCC1)=O)=O)CCN2CCOCC2)OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCC3CCCCC3)=O",-0.440224685
"JW_2024","RM_branched_ester_M17_R21","RM_branched_ester_M17","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCC1CCCCC1)=O)=O)CCN2CCOCC2)OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCC3CCCCC3)=O",-0.305301568
"JW_2024","RM_branched_ester_M17_R21","RM_branched_ester_M17","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCC1CCCCC1)=O)=O)CCN2CCOCC2)OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCC3CCCCC3)=O",-1.519609621
"JW_2024","RM_branched_ester_M17_R21","RM_branched_ester_M17","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCC1CCCCC1)=O)=O)CCN2CCOCC2)OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCC3CCCCC3)=O",-1.501619872
"JW_2024","RM_branched_ester_M17_R21","RM_branched_ester_M17","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCC1CCCCC1)=O)=O)CCN2CCOCC2)OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCC3CCCCC3)=O",-0.098419455
"JW_2024","RM_branched_ester_M17_R21","RM_branched_ester_M17","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCC1CCCCC1)=O)=O)CCN2CCOCC2)OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCC3CCCCC3)=O",-1.735486608
"JW_2024","RM_branched_ester_M17_R21","RM_branched_ester_M17","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCC1CCCCC1)=O)=O)CCN2CCOCC2)OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCC3CCCCC3)=O",-0.584142676
"JW_2024","RM_branched_ester_M17_R21","RM_branched_ester_M17","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCC1CCCCC1)=O)=O)CCN2CCOCC2)OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCC3CCCCC3)=O",-0.809014538
"JW_2024","RM_branched_ester_M17_R21","RM_branched_ester_M17","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCC1CCCCC1)=O)=O)CCN2CCOCC2)OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCC3CCCCC3)=O",-0.260327195
"JW_2024","RM_branched_ester_M17_R21","RM_branched_ester_M17","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCC1CCCCC1)=O)=O)CCN2CCOCC2)OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCC3CCCCC3)=O",-1.186799266
"JW_2024","RM_branched_ester_M17_R21","RM_branched_ester_M17","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCC1CCCCC1)=O)=O)CCN2CCOCC2)OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCC3CCCCC3)=O",-1.213783889
"JW_2024","RM_branched_ester_M17_R21","RM_branched_ester_M17","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCC1CCCCC1)=O)=O)CCN2CCOCC2)OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCC3CCCCC3)=O",0.162431905
"JW_2024","RM_branched_ester_M17_R14","RM_branched_ester_M17","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(CC/C=C\CCCCCC)=O)=O)CCN1CCOCC1)OCCCCCCCC/C=C\CC(CCCCCC)OC(CC/C=C\CCCCCC)=O",-0.952932529
"JW_2024","RM_branched_ester_M17_R14","RM_branched_ester_M17","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(CC/C=C\CCCCCC)=O)=O)CCN1CCOCC1)OCCCCCCCC/C=C\CC(CCCCCC)OC(CC/C=C\CCCCCC)=O",-0.925947906
"JW_2024","RM_branched_ester_M17_R14","RM_branched_ester_M17","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(CC/C=C\CCCCCC)=O)=O)CCN1CCOCC1)OCCCCCCCC/C=C\CC(CCCCCC)OC(CC/C=C\CCCCCC)=O",-0.413240061
"JW_2024","RM_branched_ester_M17_R14","RM_branched_ester_M17","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(CC/C=C\CCCCCC)=O)=O)CCN1CCOCC1)OCCCCCCCC/C=C\CC(CCCCCC)OC(CC/C=C\CCCCCC)=O",-0.952932529
"JW_2024","RM_branched_ester_M17_R14","RM_branched_ester_M17","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(CC/C=C\CCCCCC)=O)=O)CCN1CCOCC1)OCCCCCCCC/C=C\CC(CCCCCC)OC(CC/C=C\CCCCCC)=O",-1.402676253
"JW_2024","RM_branched_ester_M17_R14","RM_branched_ester_M17","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(CC/C=C\CCCCCC)=O)=O)CCN1CCOCC1)OCCCCCCCC/C=C\CC(CCCCCC)OC(CC/C=C\CCCCCC)=O",-0.889968408
"JW_2024","RM_branched_ester_M17_R14","RM_branched_ester_M17","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(CC/C=C\CCCCCC)=O)=O)CCN1CCOCC1)OCCCCCCCC/C=C\CC(CCCCCC)OC(CC/C=C\CCCCCC)=O",0.279365273
"JW_2024","RM_branched_ester_M17_R14","RM_branched_ester_M17","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(CC/C=C\CCCCCC)=O)=O)CCN1CCOCC1)OCCCCCCCC/C=C\CC(CCCCCC)OC(CC/C=C\CCCCCC)=O",-2.284173951
"JW_2024","RM_branched_ester_M17_R14","RM_branched_ester_M17","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(CC/C=C\CCCCCC)=O)=O)CCN1CCOCC1)OCCCCCCCC/C=C\CC(CCCCCC)OC(CC/C=C\CCCCCC)=O",-0.566152927
"JW_2024","RM_branched_ester_M17_R14","RM_branched_ester_M17","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(CC/C=C\CCCCCC)=O)=O)CCN1CCOCC1)OCCCCCCCC/C=C\CC(CCCCCC)OC(CC/C=C\CCCCCC)=O",-0.997906902
"JW_2024","RM_branched_ester_M17_R14","RM_branched_ester_M17","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(CC/C=C\CCCCCC)=O)=O)CCN1CCOCC1)OCCCCCCCC/C=C\CC(CCCCCC)OC(CC/C=C\CCCCCC)=O",0.018513913
"JW_2024","RM_branched_ester_M17_R14","RM_branched_ester_M17","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(CC/C=C\CCCCCC)=O)=O)CCN1CCOCC1)OCCCCCCCC/C=C\CC(CCCCCC)OC(CC/C=C\CCCCCC)=O",-1.447650625
"JW_2024","RM_branched_ester_M17_R14","RM_branched_ester_M17","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(CC/C=C\CCCCCC)=O)=O)CCN1CCOCC1)OCCCCCCCC/C=C\CC(CCCCCC)OC(CC/C=C\CCCCCC)=O",-1.420666002
"JW_2024","RM_branched_ester_M17_R14","RM_branched_ester_M17","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(CC/C=C\CCCCCC)=O)=O)CCN1CCOCC1)OCCCCCCCC/C=C\CC(CCCCCC)OC(CC/C=C\CCCCCC)=O",-0.539168304
"JW_2024","RM_branched_ester_M17_R10","RM_branched_ester_M17","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCCCCCCCCC)=O)=O)CCN1CCOCC1)OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCCCCCCCCC)=O",-1.213783889
"JW_2024","RM_branched_ester_M17_R10","RM_branched_ester_M17","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCCCCCCCCC)=O)=O)CCN1CCOCC1)OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCCCCCCCCC)=O",-1.474635249
"JW_2024","RM_branched_ester_M17_R10","RM_branched_ester_M17","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCCCCCCCCC)=O)=O)CCN1CCOCC1)OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCCCCCCCCC)=O",-0.656101672
"JW_2024","RM_branched_ester_M17_R10","RM_branched_ester_M17","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCCCCCCCCC)=O)=O)CCN1CCOCC1)OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCCCCCCCCC)=O",-0.521178555
"JW_2024","RM_branched_ester_M17_R10","RM_branched_ester_M17","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCCCCCCCCC)=O)=O)CCN1CCOCC1)OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCCCCCCCCC)=O",-1.528604495
"JW_2024","RM_branched_ester_M17_R10","RM_branched_ester_M17","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCCCCCCCCC)=O)=O)CCN1CCOCC1)OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCCCCCCCCC)=O",-1.150819768
"JW_2024","RM_branched_ester_M17_R10","RM_branched_ester_M17","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCCCCCCCCC)=O)=O)CCN1CCOCC1)OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCCCCCCCCC)=O",0.423283264
"JW_2024","RM_branched_ester_M17_R10","RM_branched_ester_M17","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCCCCCCCCC)=O)=O)CCN1CCOCC1)OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCCCCCCCCC)=O",-3.156676774
"JW_2024","RM_branched_ester_M17_R10","RM_branched_ester_M17","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCCCCCCCCC)=O)=O)CCN1CCOCC1)OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCCCCCCCCC)=O",-0.764040165
"JW_2024","RM_branched_ester_M17_R10","RM_branched_ester_M17","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCCCCCCCCC)=O)=O)CCN1CCOCC1)OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCCCCCCCCC)=O",-0.665096546
"JW_2024","RM_branched_ester_M17_R10","RM_branched_ester_M17","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCCCCCCCCC)=O)=O)CCN1CCOCC1)OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCCCCCCCCC)=O",-0.521178555
"JW_2024","RM_branched_ester_M17_R10","RM_branched_ester_M17","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCCCCCCCCC)=O)=O)CCN1CCOCC1)OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCCCCCCCCC)=O",-1.447650625
"JW_2024","RM_branched_ester_M17_R10","RM_branched_ester_M17","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCCCCCCCCC)=O)=O)CCN1CCOCC1)OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCCCCCCCCC)=O",-1.447650625
"JW_2024","RM_branched_ester_M17_R10","RM_branched_ester_M17","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCCCCCCCCC)=O)=O)CCN1CCOCC1)OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCCCCCCCCC)=O",-0.35027594
"JW_2024","RM_branched_ester_M17_R5","RM_branched_ester_M17","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCCCCCCCCCCCCCCC)=O)=O)CCN1CCOCC1)OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCCCCCCCCCCCCCCC)=O",-1.006901776
"JW_2024","RM_branched_ester_M17_R5","RM_branched_ester_M17","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCCCCCCCCCCCCCCC)=O)=O)CCN1CCOCC1)OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCCCCCCCCCCCCCCC)=O",-1.006901776
"JW_2024","RM_branched_ester_M17_R5","RM_branched_ester_M17","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCCCCCCCCCCCCCCC)=O)=O)CCN1CCOCC1)OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCCCCCCCCCCCCCCC)=O",-0.098419455
"JW_2024","RM_branched_ester_M17_R5","RM_branched_ester_M17","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCCCCCCCCCCCCCCC)=O)=O)CCN1CCOCC1)OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCCCCCCCCCCCCCCC)=O",0.07248316
"JW_2024","RM_branched_ester_M17_R5","RM_branched_ester_M17","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCCCCCCCCCCCCCCC)=O)=O)CCN1CCOCC1)OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCCCCCCCCCCCCCCC)=O",-1.11484027
"JW_2024","RM_branched_ester_M17_R5","RM_branched_ester_M17","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCCCCCCCCCCCCCCC)=O)=O)CCN1CCOCC1)OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCCCCCCCCCCCCCCC)=O",-0.970922278
"JW_2024","RM_branched_ester_M17_R5","RM_branched_ester_M17","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCCCCCCCCCCCCCCC)=O)=O)CCN1CCOCC1)OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCCCCCCCCCCCCCCC)=O",-0.665096546
"JW_2024","RM_branched_ester_M17_R5","RM_branched_ester_M17","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCCCCCCCCCCCCCCC)=O)=O)CCN1CCOCC1)OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCCCCCCCCCCCCCCC)=O",-2.311158574
"JW_2024","RM_branched_ester_M17_R5","RM_branched_ester_M17","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCCCCCCCCCCCCCCC)=O)=O)CCN1CCOCC1)OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCCCCCCCCCCCCCCC)=O",-0.764040165
"JW_2024","RM_branched_ester_M17_R5","RM_branched_ester_M17","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCCCCCCCCCCCCCCC)=O)=O)CCN1CCOCC1)OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCCCCCCCCCCCCCCC)=O",-0.638111923
"JW_2024","RM_branched_ester_M17_R5","RM_branched_ester_M17","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCCCCCCCCCCCCCCC)=O)=O)CCN1CCOCC1)OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCCCCCCCCCCCCCCC)=O",-0.395250312
"JW_2024","RM_branched_ester_M17_R5","RM_branched_ester_M17","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCCCCCCCCCCCCCCC)=O)=O)CCN1CCOCC1)OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCCCCCCCCCCCCCCC)=O",-1.447650625
"JW_2024","RM_branched_ester_M17_R5","RM_branched_ester_M17","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCCCCCCCCCCCCCCC)=O)=O)CCN1CCOCC1)OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCCCCCCCCCCCCCCC)=O",-1.141824893
"JW_2024","RM_branched_ester_M17_R5","RM_branched_ester_M17","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCCCCCCCCCCCCCCC)=O)=O)CCN1CCOCC1)OCCCCCCCC/C=C\CC(CCCCCC)OC(CCCCCCCCCCCCCCCCC)=O",0.189416528
"JW_2024","RM_branched_ester_M3_R13","RM_branched_ester_M3","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(C(CCCCCCCC)CCCCCC)=O)=O)CCCN(CC)CC)OCCCCCCCC/C=C\CC(CCCCCC)OC(C(CCCCCCCC)CCCCCC)=O",-0.080429706
"JW_2024","RM_branched_ester_M3_R13","RM_branched_ester_M3","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(C(CCCCCCCC)CCCCCC)=O)=O)CCCN(CC)CC)OCCCCCCCC/C=C\CC(CCCCCC)OC(C(CCCCCCCC)CCCCCC)=O",0.423283264
"JW_2024","RM_branched_ester_M3_R13","RM_branched_ester_M3","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(C(CCCCCCCC)CCCCCC)=O)=O)CCCN(CC)CC)OCCCCCCCC/C=C\CC(CCCCCC)OC(C(CCCCCCCC)CCCCCC)=O",0.846042365
"JW_2024","RM_branched_ester_M3_R13","RM_branched_ester_M3","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(C(CCCCCCCC)CCCCCC)=O)=O)CCCN(CC)CC)OCCCCCCCC/C=C\CC(CCCCCC)OC(C(CCCCCCCC)CCCCCC)=O",0.018513913
"JW_2024","RM_branched_ester_M3_R13","RM_branched_ester_M3","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(C(CCCCCCCC)CCCCCC)=O)=O)CCCN(CC)CC)OCCCCCCCC/C=C\CC(CCCCCC)OC(C(CCCCCCCC)CCCCCC)=O",-0.026460459
"JW_2024","RM_branched_ester_M3_R13","RM_branched_ester_M3","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(C(CCCCCCCC)CCCCCC)=O)=O)CCCN(CC)CC)OCCCCCCCC/C=C\CC(CCCCCC)OC(C(CCCCCCCC)CCCCCC)=O",-0.152388702
"JW_2024","RM_branched_ester_M3_R13","RM_branched_ester_M3","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(C(CCCCCCCC)CCCCCC)=O)=O)CCCN(CC)CC)OCCCCCCCC/C=C\CC(CCCCCC)OC(C(CCCCCCCC)CCCCCC)=O",0.081478035
"JW_2024","RM_branched_ester_M3_R13","RM_branched_ester_M3","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(C(CCCCCCCC)CCCCCC)=O)=O)CCCN(CC)CC)OCCCCCCCC/C=C\CC(CCCCCC)OC(C(CCCCCCCC)CCCCCC)=O",-0.647106797
"JW_2024","RM_branched_ester_M3_R13","RM_branched_ester_M3","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(C(CCCCCCCC)CCCCCC)=O)=O)CCCN(CC)CC)OCCCCCCCC/C=C\CC(CCCCCC)OC(C(CCCCCCCC)CCCCCC)=O",1.574627196
"JW_2024","RM_branched_ester_M3_R13","RM_branched_ester_M3","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(C(CCCCCCCC)CCCCCC)=O)=O)CCCN(CC)CC)OCCCCCCCC/C=C\CC(CCCCCC)OC(C(CCCCCCCC)CCCCCC)=O",0.684134624
"JW_2024","RM_branched_ester_M3_R13","RM_branched_ester_M3","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(C(CCCCCCCC)CCCCCC)=O)=O)CCCN(CC)CC)OCCCCCCCC/C=C\CC(CCCCCC)OC(C(CCCCCCCC)CCCCCC)=O",1.187847594
"JW_2024","RM_branched_ester_M3_R13","RM_branched_ester_M3","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(C(CCCCCCCC)CCCCCC)=O)=O)CCCN(CC)CC)OCCCCCCCC/C=C\CC(CCCCCC)OC(C(CCCCCCCC)CCCCCC)=O",-0.035455333
"JW_2024","RM_branched_ester_M3_R13","RM_branched_ester_M3","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(C(CCCCCCCC)CCCCCC)=O)=O)CCCN(CC)CC)OCCCCCCCC/C=C\CC(CCCCCC)OC(C(CCCCCCCC)CCCCCC)=O",-0.530173429
"JW_2024","RM_branched_ester_M3_R13","RM_branched_ester_M3","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(C(CCCCCCCC)CCCCCC)=O)=O)CCCN(CC)CC)OCCCCCCCC/C=C\CC(CCCCCC)OC(C(CCCCCCCC)CCCCCC)=O",0.540216633
"JW_2024","RM_branched_ester_M3_R13","RM_branched_ester_M3","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(C(CCCCCCCC)CCCCCC)=O)=O)CCCN(CC)CC)OCCCCCCCC/C=C\CC(CCCCCC)OC(C(CCCCCCCC)CCCCCC)=O",0.432278139
"JW_2024","RM_branched_ester_M3_R13","RM_branched_ester_M3","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(C(CCCCCCCC)CCCCCC)=O)=O)CCCN(CC)CC)OCCCCCCCC/C=C\CC(CCCCCC)OC(C(CCCCCCCC)CCCCCC)=O",-0.602132425
"JW_2024","RM_branched_ester_M3_R13","RM_branched_ester_M3","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(C(CCCCCCCC)CCCCCC)=O)=O)CCCN(CC)CC)OCCCCCCCC/C=C\CC(CCCCCC)OC(C(CCCCCCCC)CCCCCC)=O",0.369314018
"JW_2024","RM_branched_ester_M3_R13","RM_branched_ester_M3","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(C(CCCCCCCC)CCCCCC)=O)=O)CCCN(CC)CC)OCCCCCCCC/C=C\CC(CCCCCC)OC(C(CCCCCCCC)CCCCCC)=O",0.819057741
"JW_2024","RM_branched_ester_M3_R13","RM_branched_ester_M3","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(C(CCCCCCCC)CCCCCC)=O)=O)CCCN(CC)CC)OCCCCCCCC/C=C\CC(CCCCCC)OC(C(CCCCCCCC)CCCCCC)=O",0.783078243
"JW_2024","RM_branched_ester_M3_R13","RM_branched_ester_M3","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(C(CCCCCCCC)CCCCCC)=O)=O)CCCN(CC)CC)OCCCCCCCC/C=C\CC(CCCCCC)OC(C(CCCCCCCC)CCCCCC)=O",1.538647699
"JW_2024","RM_branched_ester_M3_R13","RM_branched_ester_M3","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(C(CCCCCCCC)CCCCCC)=O)=O)CCCN(CC)CC)OCCCCCCCC/C=C\CC(CCCCCC)OC(C(CCCCCCCC)CCCCCC)=O",0.648155126
"JW_2024","RM_branched_ester_M3_R13","RM_branched_ester_M3","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(C(CCCCCCCC)CCCCCC)=O)=O)CCCN(CC)CC)OCCCCCCCC/C=C\CC(CCCCCC)OC(C(CCCCCCCC)CCCCCC)=O",0.819057741
"JW_2024","RM_branched_ester_M3_R13","RM_branched_ester_M3","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(C(CCCCCCCC)CCCCCC)=O)=O)CCCN(CC)CC)OCCCCCCCC/C=C\CC(CCCCCC)OC(C(CCCCCCCC)CCCCCC)=O",0.180421654
"JW_2024","RM_branched_ester_M3_R13","RM_branched_ester_M3","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(C(CCCCCCCC)CCCCCC)=O)=O)CCCN(CC)CC)OCCCCCCCC/C=C\CC(CCCCCC)OC(C(CCCCCCCC)CCCCCC)=O",0.558206382
"JW_2024","RM_branched_ester_M3_R20","RM_branched_ester_M3","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(C(CCCCCC)CCCC)=O)=O)CCCN(CC)CC)OCCCCCCCC/C=C\CC(CCCCCC)OC(C(CCCCCC)CCCC)=O",0.108462658
"JW_2024","RM_branched_ester_M3_R20","RM_branched_ester_M3","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(C(CCCCCC)CCCC)=O)=O)CCCN(CC)CC)OCCCCCCCC/C=C\CC(CCCCCC)OC(C(CCCCCC)CCCC)=O",-0.161383576
"JW_2024","RM_branched_ester_M3_R20","RM_branched_ester_M3","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(C(CCCCCC)CCCC)=O)=O)CCCN(CC)CC)OCCCCCCCC/C=C\CC(CCCCCC)OC(C(CCCCCC)CCCC)=O",1.061919352
"JW_2024","RM_branched_ester_M3_R20","RM_branched_ester_M3","O=C(CCN(CCC(OCCCCCCCC/C=C\CC(CCCCCC)OC(C(CCCCCC)CCCC)=O)=O)CCCN(CC)CC)OCCCCCCCC/C=C\CC(CCCCCC)OC(C(CCCCCC)CCCC)=O",-0.404245187
